#,I feel good about what I'm working on,I feel good about my career path,I feel good about my work-life balance,I feel valued by those around me,I see opportunities for career growth,"In your opinion, what are the top three skills most in demand in the battery industry?",Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,What is your highest level of education?,Other,What did you study in school?,What country do you live in?,What is your ZIP code or postal code?,What is your total income over the past 12 months?,How many hours did you work last week?,What is your age?,White,"Hispanic, Latino, or Spanish origin",Black or African American,Asian,American Indian or Alaska Native,Middle Eastern or North African,Native Hawaiian or Other Pacific Islander,Decline to answer,Other,To which gender do you most identify with?,Other,What is your citizenship status in the country you currently live in?,Other,Have you ever served in the military?,What is your current employment situation?,Other,"Since you're currently working in the industry, we would love to ask you some more detailed questions about your industry experience.

Would you like to complete these additional questions? ","Since you're a student, we would love to ask you more detailed questions about your student and job searching experience.

Would you like to complete these additional questions? ","Since you've indicated that you used to work for a company but no longer work there, we would love to ask you more detailed questions about your experience with the previous company and your job-search process.

Would you like to complete these additional questions? ",Why did you leave your previous company?,Other,I am satisfied with my compensation,I am being underpaid compared to similar roles,I am satisfied with the raises and/or bonuses I have been receiving,What is your annual base salary?,Bonuses (based on individual performance),Bonuses (based on company performance),Bonuses (based on retention),"Equity (stock, options, etc.)",Commissions,Education or tuition reimbursement,Health and wellness stipends,Childcare expense reimbursement,Other,How many times have you received a base salary increase over the past 12 months of employment?,How many times have you received a bonus over the past 12 months of employment?,How many years have you been with the company?,Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,How would you classify your company's stage of development?,In what country is your office located?,In what state is your office located?,How many days did you work in the office last week?,How many employees work at your company?,What is the total headcount on your team?,What is your current job title?,Engineering and design,Investor,IT infrastructure,Facilities,Finance,Legal,Managing people,Managing projects or programs,Marketing,Manufacturing and production,New product introduction (NPI),Product design,Quality,Recruiting,Research and development,Sales and services,Software development,Software integration,Strategy and planning,Supply chain,Testing and validation,Other,What is your current level?,Career growth opportunities,Challenge and innovation,Autonomy and independence,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,Sustainability and impact,Hybrid/remote work,Desirable work location,Other,Have you previously worked in other industries?,What was your previous role before joining the battery industry?,After working for 1 week?,After working for 1 month?,After working for 3 months?,Last week?,Learning on the job,Formal training programs,Peer mentors,Other,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,Other,How many internships did you complete before starting your current role?,"In your opinion, what are the top skills that contributed to your success?","In your opinion, which positions are the hardest to fill in your company?","In your opinion, what do you think are the main barriers to hiring skilled talent in the battery industry?",How many times have you changed employers in the last five years?,Are you currently seeking new job opportunities?,My company has a good reputation in the industry,I want to stay with my company for at least 12 more months,I am satisfied with my current job stability,I am confident in my ability to find my next job in the industry,"Salary, bonuses",Job stability,Equity,Vacation time,Perks,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,Company culture,Visa sponsorship,Other,Is there anything else you'd like to share about what you're looking for in your next role?,Mental health support,Work-life balance initiatives,Financial wellness programs,Career development opportunities,Healthcare coverage or stipend,Retirement account funding or match,Transit benefits,Work-from-home stipend,Gym or physical wellness stipend,Meal stipend,"Educational, tuition, or continued education stipend",Student loan matching,Other,How many weeks of parental leave are you entitled to?,How many weeks of paid time off are you entitled to each year?,How many days of sick leave are you entitled to?,Are there any unique benefits that you value?,"After graduating, I know what role(s) to apply to","After graduating, I will find a job","By the time I graduate, I will have learned the skills needed to find a job",I am optimistic about the future of the battery industry,"After you graduate, what would be your ideal job title?",Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,Career growth opportunities,Challenge and innovation,Autonomy and independence,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,Sustainability and impact,Hybrid/remote work,Desirable work location,Other,How much do you expect to be paid for your first job?,How many internships have you completed so far?,Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,Engineering and design,Investor,IT infrastructure,Facilities,Finance,Legal,Managing people,Managing projects or programs,Marketing,Manufacturing and production,New product introduction,Product design,Quality,Recruiting,Research and development,Sales and services,Software development,Software integration,Strategy and planning,Supply chain,Testing and validation,Other,"During your previous internship, what are the top three skills that contributed to your success?","During your previous internship, were there skills you wish you had learned but didn't? If yes, what were they?","During your previous internship, were there skills that you felt unprepared for? If yes, what were they?","During your previous internship, what was your hourly pay?","During your previous internship, how many hours per week did you work, on average?",Response Type,Start Date (UTC),Stage Date (UTC),Submit Date (UTC),Network ID,Tags
1skfxcawphvepptp1skfj6f9hw5q456q,3,3,2,4,5,Industrialization; value engineering; application engineering.,,,,,,"Product integration (vehicles, mobility)",,Product integration (electronics),,Recycling,,,,,Masters,,Management and Business Administration,Netherlands,1012HX,60000,60,32,White,,,,,,,,,Non-binary,,Non-citizen (H-1B visa),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,3,4,4,60000,,,,,,,,,"Transport compensation, mobile phone compensation",2,0,3,,,Component/precursor production,Cell production,,,,Product integration (electronics),,,Equipment manufacturing,,,,Scale-up (rapid growth),Netherlands,,4,51-100,1-10,Project Manager for new factory build projects,Engineering and design,,,Facilities,,,Managing people,Managing projects or programs,,,,,,,,,,,,Supply chain,,,Senior,Career growth opportunities,Challenge and innovation,,,,,,Learning and skills development,Sustainability and impact,,,,"Yes, in a different role",Climate Change Officer in local government,1,2,1,3,Learning on the job,,,,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,,0,Communication; Neuroticism; Fast Learner,Equipment engineer; application engineer; construction project manager,Lack of direct background; lack of effective recruitment skills; lack of talent pool,3,0,4,4,4,4,,,,Vacation time,,Career growth opportunities,Parental leave,,Total hours worked,Company culture,,,"If I was to move jobs, it would be because my organization is bankrupt, or to pursue a lower pressure role with more work-life balance. Otherwise I do not see a reason to move to a new company until I have achieved what I need to for this company.",2,2,2,2,,Retirement account funding or match,Transit benefits,,,,,,,9,5,3,career growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-23 10:41:22,,2024-10-23 11:00:22,c9d4501051,
w7rio6sy6bac2b4zw7rio6vqm72qjelb,3,2,3,3,3,"Process engineering, research acumen, electrochemistry, big picture thinking",,,,Cell production,,,,,,Recycling,Equipment manufacturing,,,,Doctorate,,Mechanical Engineering,Italy,20832,40000,40,31,White,,,,,,,,,Male,,Citizen (native-born),,No,I'm not employed right now but I used to work for a company,,,,1,I left voluntarily,,2,3,1,40000,,,,,,,,,,0,,1,,,Component/precursor production,,,,,,,,,,,,Scale-up (rapid growth),Italy,,5,11-50,1-10,Researcher,,,,,,,,,,,,,,,Research and development,,,,,,,,Career,,,,,,,,,,,Desirable work location,,No,,2,3,4,4,Learning on the job,,,,Better foundational knowledge,,,,0,"Fast learning, precision, big picture thinking",,"Location, competition, career prospects",2,1,3,,,3,,,,Vacation time,,Career growth opportunities,,Work location flexibility,,Company culture,,,"Geography, role, culture",2,3,2,2,Healthcare coverage or stipend,Retirement account funding or match,,,,Meal stipend,,,,2,5,30,"Meal bonus, healthcare, pension",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-23 06:13:40,,2024-10-23 06:28:22,3ac8b2cdaf,
wlpw7eofkt6xjkqtwlpw7sbx87kbrphd,4,3,3,4,3,Web handling; Process development; Material development,,Refining,,,,,,,,,Equipment manufacturing,,Consulting,,Bachelors,,Mechanical Engineering,United States,01821,76000,40,23,,,,,,,,,,Female,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 20:48:42,,2024-10-22 20:53:05,3b99b219b9,
fugmn5wentamsrcofug05gdxcki09d4t,4,4,4,5,5,"Scale-up, process development, automation",,,,Cell production,,,,,,Recycling,,,Consulting,,Bachelors,,Chemical Engineering,United States,02144,120000,43,29,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,2,3,120000,Bonuses (based on individual performance),Bonuses (based on company performance),,"Equity (stock, options, etc.)",,,,,,1,0,1,,,,Cell production,,,,,,,Equipment manufacturing,,,,Scale-up (rapid growth),United States,Massachusetts,5,11-50,1-10,Process Engineer III,Engineering and design,,,,,,,,,,,,,,,,,,,,,,Career,Career growth opportunities,Challenge and innovation,,,Competitive salary and benefits,,,,,,,,"Yes, in a similar role",,3,4,4,4,Learning on the job,,Peer mentors,,Better foundational knowledge,More hands-on skills,,,2,"Communication, Problem Solving, Powder Handling Fundamentals","Controls Engineer, Powder Equipment Development Engineer","Not many large battery companies in the US, Lack of battery related education, Wide variety of technical skills needed",2,0,3,4,5,4,"Salary, bonuses",,,Vacation time,,Career growth opportunities,,Work location flexibility,,,,,Viability,3,3,3,3,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,12,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 20:11:56,,2024-10-22 20:37:20,3b99b219b9,
yhqd34c6cghd9pg0zrhisyhqd77elerf,5,4,4,4,5,"Equipment design, process development, product evaluation",,,,Cell production,Module/pack production,,,,,,Equipment manufacturing,,,,Bachelors,,Materials Science and Engineering,United States,01907,165000,40,35,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,3,3,166000,,,,,,,,,,1,0,2,,,,,,,,,,,Equipment manufacturing,,,,Startup (early growth),United States,Massachusetts,5,11-50,1-10,,Engineering and design,,IT infrastructure,Facilities,,,,Managing projects or programs,,,,Product design,Quality,,Research and development,,Software development,Software integration,,,Testing and validation,,Senior,Career growth opportunities,Challenge and innovation,,,,,,Learning and skills development,,,,,"Yes, in a similar role",,4,4,4,4,Learning on the job,,Peer mentors,,Better foundational knowledge,More hands-on skills,,,4,"perseverance, curiosity, critical thinking",controls engineer,niche industry,2,0,4,5,4,4,"Salary, bonuses",Job stability,Equity,Vacation time,Perks,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,Company culture,,,,3,4,3,3,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 19:08:34,,2024-10-22 19:20:52,3b99b219b9,
ns74ftebmc05tq4snfns74fm8zgjjsu2,5,4,4,4,4,Machine design for new technologies; process development for industrialization of new tech,,,Component/precursor production,,,,,,,Recycling,Equipment manufacturing,,,,Bachelors,,Mechanical Engineering,United States,01821,125000,50,29,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,3,3,3,125000,Bonuses (based on individual performance),,,"Equity (stock, options, etc.)",,,Health and wellness stipends,,,0,0,1,,,Component/precursor production,,,,,,,,Equipment manufacturing,,,,Startup (early growth),United States,Massachusetts,5,11-50,11-20,Development Engineer,Engineering and design,,,,,,,,,Manufacturing and production,New product introduction (NPI),,,,Research and development,,,,,,Testing and validation,,Senior,Career growth opportunities,,,,Competitive salary and benefits,,,Learning and skills development,Sustainability and impact,,Desirable work location,,"Yes, in a similar role",,3,4,5,5,Learning on the job,,Peer mentors,,Better foundational knowledge,,,,4,Hands-on experience; constantly learning new information,controls engineer,location; competitive benefits,1,0,4,5,4,5,"Salary, bonuses",,Equity,,,Career growth opportunities,,,,Company culture,,,,3,3,3,4,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 19:04:05,,2024-10-22 19:14:39,3b99b219b9,
2nhorz1x329n02k9ghvj2nhor9hw3yfo,5,5,2,5,5,Regulatory Compliance; Battery synthesis; Engineering,,,,,,,,,,Recycling,,,,Safety & Compliance,Bachelors,,Commercial Art and Graphic Design,United States,01821,80000,50,32,,,,,,,,Decline to answer,,Female,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,4,3,80000,,,,"Equity (stock, options, etc.)",,,,,,0,0,1,,,,,,,,,,,Equipment manufacturing,,,,Startup (early growth),United States,Massachusetts,5,11-50,1-10,EHS & Compliance Manager,,,,,,,,,,,,,,,,,,,,,,Safety & Compliance,Manager,Career growth opportunities,Challenge and innovation,Autonomy and independence,,,,Job security,Learning and skills development,Sustainability and impact,,,Love for what I do,"Yes, in a similar role",,3,4,4,5,Learning on the job,Formal training programs,Peer mentors,,Better foundational knowledge,,,,0,Collaboration; Quick Learning; Compliance Experience,Internal Infrastructure Roles; Facilities; IT; Administration,Too much priority in hiring engineers without hiring enough internal infrastructure roles to support effectively.,4,0,4,4,5,3,"Salary, bonuses",,,Vacation time,,Career growth opportunities,,,Total hours worked,Company culture,,,,1,1,1,4,Healthcare coverage or stipend,Retirement account funding or match,,,Gym or physical wellness stipend,,,,,12,3,5,Flexible hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 18:59:15,,2024-10-22 19:13:39,3b99b219b9,
5ue3sdl39c9r4hux2mwa0o8c5ue3sdpd,5,3,5,3,3,"systems engineering, data analytics, technicians",,,,Cell production,,,,,,,Equipment manufacturing,,,,Masters,,Other,United States,02184,230000,40,33,White,,,,,,,,,Female,,Citizen (foreign-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,4,3,200000,Bonuses (based on individual performance),Bonuses (based on company performance),,,,Education or tuition reimbursement,Health and wellness stipends,,,1,1,6,,,,,,,,,,,,,Consulting,,Startup (early growth),United States,Massachusetts,2,11-50,1-10,,,,,,,,Managing people,Managing projects or programs,,,,,,Recruiting,,,,,,,,,Manager,,,Autonomy and independence,,,Work-life balance,,Learning and skills development,,Hybrid/remote work,,,"Yes, in a similar role",,1,1,3,5,Learning on the job,,,,Better foundational knowledge,,,,1,grit,technicians,competition,0,,3,3,3,3,"Salary, bonuses",,,,,Career growth opportunities,,,,Company culture,,,,3,4,1,1,Healthcare coverage or stipend,Retirement account funding or match,,,Gym or physical wellness stipend,,"Educational, tuition, or continued education stipend",,,12,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 18:53:02,,2024-10-22 20:14:01,e9324a5610,
wa7f5om2ff3tjqxrywa7f5om7b8s8msv,2,1,2,1,5,"electrochemistry, materials characterization, battery assembly",,,,Cell production,,,Product integration (stationary storage),,,,,,,,Doctorate,,,United States,94304,180000,35,31,,,,Asian,,,,,,Male,,Non-citizen (Other),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,3,1,180000,Bonuses (based on individual performance),,,"Equity (stock, options, etc.)",,,,,,1,1,2,,,,Cell production,,,,,,,,,,,Scale-up (rapid growth),United States,California,5,11-50,11-20,senior chemical engineer,Engineering and design,,,,,,,,,,,,,,Research and development,,,,,,,,Career,,,,,,Work-life balance,Job security,,,,,,"Yes, in a different role",semiconductor process engineer,2,4,5,5,Learning on the job,,Peer mentors,,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,,0,,,flexibility,1,1,1,1,1,5,"Salary, bonuses",Job stability,Equity,Vacation time,,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,Company culture,,,growth; compensation; flexibility,1,1,2,1,Healthcare coverage or stipend,Retirement account funding or match,Transit benefits,,Gym or physical wellness stipend,,,,,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 16:08:28,,2024-10-22 16:15:52,06fa3948de,
7mrjsrwcme0z4snyvpcvg97mrjsry20r,4,3,3,2,3,Critical thinking; broad experience;,,,Component/precursor production,Cell production,,,,,,,,,Consulting,,Doctorate,,Chemistry,United States,77845,105000,44,49,,,,Asian,,,,,,Male,,Citizen (foreign-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,5,1,105000,,,,,,,,,Small increase based on performance,0,1,12,,,,,,,,,,,,,,Research,Mid-sized (stable growth),United States,Texas,5,101-250,1-10,Sr. Scientist,,,,,,,,Managing projects or programs,,,,,,,Research and development,,,,,,,,Senior,,,,,,Work-life balance,,Learning and skills development,,,Desirable work location,,No,,3,3,4,5,Learning on the job,,Peer mentors,,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,,2,Knowledge; learning; working hard,Scientists,Low salaries,0,1,3,3,3,5,"Salary, bonuses",Job stability,,,,Career growth opportunities,,Work location flexibility,,Company culture,,,"Money, benefits, role, culture",2,2,2,1,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,2,4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 14:23:35,,2024-10-22 14:50:15,6b031c3f77,
pv9d9kz51xhi9p8fq25pv9d9kwwcfs4d,3,4,3,4,3,[AI];[electrochemistry];[work overtime],,,,Cell production,,,,,,,,Software,Consulting,,Masters,,Materials Science and Engineering,United States,48105,38000,40,26,,,,Asian,,,,,,Male,,Non-citizen (F1/M1/OPT holder),,,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,R&D engineer,,,,,,,,,,,,,Consulting,,,,,,,Work-life balance,,,,,,,100000,1,,,,,,,,,,,,,,,Engineering and design,,,,,,,,,,,,,,,,,,,,,,[communication];[presentation];[material science knowledge ],,,40,40,completed,2024-10-22 14:07:01,,2024-10-22 14:20:46,072574e96b,
xtetg241d3emvstxrvlc4xtetg2yhzdt,4,3,3,4,4,"Equipment operation, simulation and coding",,,,,Module/pack production,,,Product integration (electronics),,,,,Consulting,,Doctorate,,,United States,48105,40000,80,28,,,,Asian,,,,,,Male,,Non-citizen (F1/M1/OPT holder),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,Research scientist,,,,Cell production,,,,,,,,,,,Career growth opportunities,,,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,,,,,12000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 14:06:33,,2024-10-22 14:12:12,baba889df1,
dfk0l255r4qv1bimdfkzcbvg5fz9upgn,4,4,3,4,4,"Cell manufacturing, process engineer",,,Component/precursor production,Cell production,,"Product integration (vehicles, mobility)",,,,,,,,,Masters,,Materials Science and Engineering,India,,,25,23,,,,Asian,,,,,,Male,,Non-citizen (F1/M1/OPT holder),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,Materials Development Engineer,,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",,,,,Equipment manufacturing,,,,Career growth opportunities,,,Supportive team and environment,Competitive salary and benefits,,,Learning and skills development,Sustainability and impact,,,,85000,2,,,,,,,,,,,,,,"It was a wearable sensor related internship, not battery",Engineering and design,,,,,,,,,Manufacturing and production,,,,,Research and development,,,,,,,,,,,,,completed,2024-10-22 14:06:19,,2024-10-22 14:15:12,d490fa4915,
ozlwxesa50l0l47mozlwj46w2rdorp2l,4,3,3,3,5,Research; thermal management; CAD,,,,Cell production,,"Product integration (vehicles, mobility)",,,,,,,Consulting,,Bachelors,,Mechanical Engineering,United States,48105,33000,40,23,,"Hispanic, Latino, or Spanish origin",,,,,,,,Male,,Citizen (native-born),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,Battery R&D,,,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),,Energy infrastructure,Recycling,,,,,Career growth opportunities,Challenge and innovation,,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,Sustainability and impact,,,,105000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 14:03:48,,2024-10-22 14:14:46,80439ac7e4,
1ro6g0kl7g1xeyxh5q86w61kv0f0j78x,4,4,4,4,4,,,,,Cell production,,,,Product integration (electronics),,,,Software,,,Doctorate,,Electrical Engineering,Germany,,110000,45,35,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 04:42:44,,2024-10-22 04:46:16,72a99d7934,
anl3xa3rdrpyscb2rcanl3xae072gf58,5,5,2,5,5,Equipment Commissioning and Tuning,,,Component/precursor production,Cell production,,,,,,,Equipment manufacturing,,,,Masters,,Engineering (Other),United States,21774,200000,50,36,White,,,,,,,,,Male,,,,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,5,5,165000,Bonuses (based on individual performance),Bonuses (based on company performance),,,,,Health and wellness stipends,,,1,1,14,,,,,,,,,,,,,Consulting,,Established (significant market presence),United States,Virginia,3,"25,001-50,000",1-10,Business Development,Engineering and design,Investor,,Facilities,Finance,Legal,,,Marketing,,,,,,,Sales and services,,,Strategy and planning,Supply chain,,,Senior,Career growth opportunities,Challenge and innovation,,,Competitive salary and benefits,,Job security,,,,,,"Yes, in a similar role",,2,3,4,5,Learning on the job,,,,Better foundational knowledge,,Better understanding of culture and norms,,0,Experience in adjacent markets; technical & commercial mix; questioning attitude,Process engineer; project manager; planner,Lack of industry talent in USA; questionable market finance commitments making hiring picture difficult,0,0,4,5,5,5,"Salary, bonuses",Job stability,Equity,Vacation time,Perks,Career growth opportunities,Parental leave,Work location flexibility,,Company culture,,,,4,3,3,4,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,2,4,0,Dependent Care Savings Account; Inexpensive but high quality life insurance; Short Term and Long Term Disability Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 02:12:24,,2024-10-22 02:26:17,df3b06d2e6,
ivkvbz5i7uhyfg4ivkvadurkl6knkek3,5,5,4,5,5,"Data analysis, process development, manufacturing",,,,Cell production,Module/pack production,,,,,,Equipment manufacturing,,,,Doctorate,,Chemical Engineering,United States,94612,60000,50,27,White,,,,,,,,,Female,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,5,,128000,,Bonuses (based on company performance),,"Equity (stock, options, etc.)",,,,,,0,0,1,,,Component/precursor production,,,,,,,,,,,,Startup (early growth),United States,California,5,11-50,1-10,,Engineering and design,,,,,,,,,,,,,,Research and development,,,,,,Testing and validation,,Career,,Challenge and innovation,,,,,,,,,Desirable work location,,No,,3,4,4,4,Learning on the job,,Peer mentors,,Better foundational knowledge,,,,1,,,,,0,,5,4,2,"Salary, bonuses",Job stability,Equity,Vacation time,,,,,,,,,,1,1,1,2,Healthcare coverage or stipend,Retirement account funding or match,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-22 01:40:04,,2024-10-24 20:52:04,5c33aed1bb,
vyuwh8140ekcio2vsnvyuws9wvbmhdcc,4,2,1,4,2,System Architecture development; requirement decomposition; thermal propagation prevention design,,,,Cell production,Module/pack production,,,,Energy infrastructure,,,,,,Masters,,Mechanical Engineering,United States,94022,175000,50,31,,,,,,Middle Eastern or North African,,,,Female,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,1,5,1,148000,,,,"Equity (stock, options, etc.)",,,Health and wellness stipends,,,0,0,1,,,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),,Energy infrastructure,Recycling,,Software,,,Established (significant market presence),United States,California,5,"100,000+",11-20,System Architecture Engineer,Engineering and design,,,,,,Managing people,Managing projects or programs,,Manufacturing and production,,Product design,,Recruiting,,,,,,,Testing and validation,,Senior,Career growth opportunities,Challenge and innovation,,,,,,Learning and skills development,,,Desirable work location,,"Yes, in a similar role",,2,1,4,3,Learning on the job,,Peer mentors,Classical training via masters,,,,,4,Relentless learner; physics theory knowledge; listening,Mechanic design engineers; electrical design engineers; lead mechanical engineers,Shitty HR filtering; Lack of knowledge; poor pay/benefits,1,1,4,5,2,3,"Salary, bonuses",Job stability,Equity,Vacation time,,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,,,,Salary to match cost of living for geography; better parental leave (ideally 5+ months); better equity package,4,1,1,1,Healthcare coverage or stipend,Retirement account funding or match,Transit benefits,,,,"Educational, tuition, or continued education stipend",,,17,4,2,Equity; mental health benefit; better health insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-21 22:28:50,,2024-10-21 22:55:32,c0e600d0f5,
